"id","title","description","fantasy","business_name","contact","phone","lat","lon","address","category","source","link","agreement","ODS"
"260","PANADERIAS","MICRO","BODEGA INDEPENDENCIA","BODEGA INDEPENDENCIA","MUJER","984101193","-23.40292","-57.43354","TTE RODRIGUEZ C BOQUERON","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"261","ROPERIAS","MICRO","ODONTO MART","ODONTO MART","HOMBRE","972101117","-23.40535","-57.43991","YTORORO Y R. DE FRANCIA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"262","CREDITOS PERSONALES","MICRO","ROSI","ROSI","HOMBRE","0331 240 164","-23.40843","-57.43982","MAYOR LORENZO MEDINA Y SCREIBERT","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"263","BANCOS","MICRO","CHOLO ESTUDIOS","CHOLO ESTUDIOS","HOMBRE","0","-23.40449","-57.43415","ITACURUBI","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"264","CLINICAS MEDICAS - Ver: Medicos - Servicios","MICRO","TALLER YOYI","TALLER YOYI","HOMBRE","976993433","-23.40751","-57.43464","DON BOSCO ESQUINA LEZCANO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"265","JOYERIAS","MICRO","COPEG SAN MIGUEL","COPEG SAN MIGUEL","MUJER","331243455","-23.40255","-57.43374","AV BOQUERON C TTE RODRIGUEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"266","LIBRERIAS","MICRO","FARMACIA DON BOSCO","FARMACIA DON BOSCO","HOMBRE","331243264","-23.40766","-57.43399","DON BOSCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"267","ARTICULOS PARA BEBE","MICRO","M&MSRL","M&MSRL","MUJER","242612","-23.4092","-57.43261","AVENIDA BERNARDINO CABALLERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"268","BODEGAS","MICRO","ÑA SANTA","ÑA SANTA","MUJER","0","-23.40842","-57.43951","MAYOR LORENZO MEDINA Y SCREIBERT","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"269","ESTUDIOS JURIDICOS","GRANDE","FÉNIX DEL NORTE","FÉNIX DEL NORTE","HOMBRE","242472","-23.40551","-57.439","PROFESOR GUILLERMO CABRAL Y YTORORO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"270","DESPENSAS","MICRO","BOUTIQUE 11-11","BOUTIQUE 11-11","MUJER","973265328","-23.40765","-57.43368","DON BOSCO ESQUINA RODRIGUEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"271","ALIMENTOS BALANCEADOS","MICRO","VANI NOVEDADES","VANI NOVEDADES","MUJER","971312378","-23.40268","-57.43407","AV BOQUERON Y TTE RODRIGUEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"272","ESTUDIOS CONTABLES","MICRO","DILAN REPUESTOS","DILAN REPUESTOS","HOMBRE","331240176","-23.40766","-57.43368","DON BOSCO ESQUINA RODRIGUEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"273","AGENCIAS DE VIAJES Y TURISMO","MICRO","ALPES","ALPES","ORGANIZACION","331242014","-23.40923","-57.4327","AVENIDA BERNARDINO CABALLERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"274","CARPINTERIAS RURALES","MICRO","REG SISTEM","REG SISTEM","MUJER","240275","-23.40564","-57.43855","YTORORO CASI PROFESOR CABRAL","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"275","BANCOS","MICRO","ISAC CELL","ISAC CELL","HOMBRE","971648105","-23.40761","-57.43348","DON BOSCO ESQUINA RODRIGUEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"276","CAFETERIAS - Ver: Bares y Copetines","MICRO","BARATERO","BARATERO","MUJER","0985 865301","-23.40789","-57.43866","PROFESOR CABRAL C/ DON BOSCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"277","FOTOGRAFIAS","MICRO","FAMATOTAL YPANE","FAMATOTAL YPANE","HOMBRE","331240035","-23.40742","-57.43327","DON BOSCO ESQUINA RODRIGUEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"278","CLINICAS MEDICAS - Ver: Medicos - Servicios","MICRO","DESPENSA SERVIN","DESPENSA SERVIN","HOMBRE","971271678","-23.40244","-57.43421","AV BOQUERON C TTE RODRIGUEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"279","FOTOCOPIAS","MICRO","HELADERIA JUANES","HELADERIA JUANES","HOMBRE","983116684","-23.40729","-57.43349","TTE RODRIGUES ESQUINA DON BOSCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"280","BARES Y COPETINES","GRANDE","CENTRO EDUCATIVO CAMPO VERDE","CENTRO EDUCATIVO CAMPO VERDE","MUJER","240907","-23.40606","-57.44483","GENERAL GARAY ESQUINA OTAÑO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"281","MERCERIAS","MICRO","DESPENSA LOS AMIGOS","DESPENSA LOS AMIGOS","HOMBRE","331241506","-23.40339","-57.43381","MARCELINO MEDINA /TTE RODRÍGUEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"282","ENCOMIENDAS - Servicios","MICRO","RAMONITA","RAMONITA","HOMBRE","0","-23.40785","-57.43874","PROFESOR CABRAL C/DON BOSCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"283","ALTA COSTURA - Confecciones","MICRO","FERRETERIA SAN FRANCISCO","FERRETERIA SAN FRANCISCO","HOMBRE","331241259","-23.40756","-57.43306","DON BOSCO ESQUINA TTE RODRIGUEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"284","PELUQUERIAS","MICRO","INTERNACIONAL CUBIERTAS SA","INTERNACIONAL CUBIERTAS SA","ORGANIZACION","331241054","-23.40923","-57.43279","AVDA BERNARDINO CABALLERO Y TENIENTE RODRIGUEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"285","BARES Y COPETINES","MICRO","SALÓN MBURUCUYÁ","SALÓN MBURUCUYÁ","MUJER","972455943","-23.40467","-57.4366","PASANDO RINCÓN NORTEÑO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"286","ELECTRODOMESTICOS","PEQUEÑA","DISTRIBUIDORA AQUIDABAN S.R.L","DISTRIBUIDORA AQUIDABAN S.R.L","HOMBRE","331242055","-23.40447","-57.4356","ITACURUBI","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"287","DESPENSAS","MICRO","DESPENSA ELVA","DESPENSA ELVA","MUJER","982823462","-23.4029","-57.43543","TTE CABRERA C BOQUERON","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"288","INSTITUTOS DE ENSENANZA","MICRO","ATALAYA DE INMUEBLES","ATALAYA DE INMUEBLES","HOMBRE","243301","-23.40724","-57.44395","BRASIL ESQUINA 14 DE MAYO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"289","CONGELADORES - Ver: Electrodomesticos","MICRO","YAMASHITA","YAMASHITA","HOMBRE","0331 243 193","-23.4076","-57.43851","DON BOSCO E/ PROFESOR CABRAL","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"290","ABONOS","MICRO","ARIES RESPUESTOS","ARIES RESPUESTOS","MUJER","982121164","-23.40931","-57.43306","AVENIDA BERNARDINO CABALLERO CASI TENIENTE RODRIGUEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"291","MERCERIAS","MICRO","DESPENSA YANKO","DESPENSA YANKO","MUJER","981583953","-23.40249","-57.4353","AV BOQUERON Y TTE CABRERA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"292","LIMPIEZA - Productos para - Ver: Productos de Limpieza","MICRO","BELLU CAR","BELLU CAR","MUJER","331242922","-23.40718","-57.43244","TTE SEMIDEI CASI DON BOSCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"293","BODEGAS","MICRO","HELADERÍA ALDITO","HELADERÍA ALDITO","MUJER","0","-23.40498","-57.43653","SARGENTO PIRELLI CASI DOCTOR FRANCIA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"294","ESCARBADIENTES - Distribuidores","MICRO","HUGO ORTIZ AGENTE DE SEGUROS","HUGO ORTIZ AGENTE DE SEGUROS","HOMBRE","242350","-23.40671","-57.44469","BRASIL 396","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"295","MERCERIAS","MICRO","PELUQUERIA CRISTIAN","PELUQUERIA CRISTIAN","HOMBRE","971180679","-23.40721","-57.43231","TTE SEMIDEI ESQUINA DON BOSCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"296","ABOGADOS CIVILES","MICRO","FONDO BLANCO","FONDO BLANCO","HOMBRE","991922740","-23.40912","-57.43306","AVENIDA BERNARDINO CABALLERO Y TENIENTE RODRIGUEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"297","AUTOMOTORES - Talleres Mecanicos","MICRO","MIL PARES","MIL PARES","MUJER","98149095","-23.40681","-57.44471","BRASIL CASI GENERAL GARAY","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"298","AUTOMOTORES - Cambio de Aceite y Filtros - Ver: Lubricantes y Filtros","MICRO","GRAN HOTEL DEL NORTE","GRAN HOTEL DEL NORTE","HOMBRE","331243421","-23.40699","-57.43229","TTE SEMIDEI CASI DON BOSCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"299","FARMACIAS","MICRO","LILIAN SALÓN DE BELLEZA","LILIAN SALÓN DE BELLEZA","MUJER","331242276","-23.40558","-57.43586","YTORORO CASI TENIENTE CABRERA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"300","AUTOMOTORES - Compra-Ventas","MICRO","SAN AGUSTÍN","SAN AGUSTÍN","HOMBRE","0","-23.40771","-57.43797","DON BOSCO C PROFESOR CÁBRAL","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"301","MERCERIAS","PEQUEÑA","HOTEL LAS MARTINAS","HOTEL LAS MARTINAS","HOMBRE","331241688","-23.40794","-57.43231","TTE SEMIDEI ESQUINA DON BOSCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"302","COMPRA - VENTA DE ARTICULOS","MICRO","DENTAL NORTE","DENTAL NORTE","MUJER","331240505","-23.40694","-57.44357","14 DE MAYO Y BRASIL","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"303","BOUTIQUES","MICRO","LAVANDERIA LAVAMAX","LAVANDERIA LAVAMAX","MUJER","985560479","-23.40819","-57.43235","TTE SEMIDEI CASI DON BOSCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"304","MERCERIAS","MICRO","BODEGA DOS HERMANOS","BODEGA DOS HERMANOS","HOMBRE","0","-23.40272","-57.42895","QUEIROS CANDIA / AVENIDA BOQUERÓN","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"305","MOTOCICLETAS - Repuestos y Accesorios","MICRO","ELECTROMECANICA","ELECTROMECANICA","HOMBRE","331241309","-23.40838","-57.43371","MAYOR ALORENZO MEDINA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"306","MOTOCICLETAS - Taller","MICRO","BONITA TENTACION","BONITA TENTACION","HOMBRE","971804065","-23.40335","-57.42907","PADRE MARCELINO MEDINA C QUIROZ CANDIA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"307","AUTOMOTORES - Compra-Ventas","MICRO","ODONTOWITH","ODONTOWITH","MUJER","242709","-23.40676","-57.44381","BRASIL Y 14 DE MAYO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"308","FOTOCOPIAS","MICRO","BODEGA RODAS","BODEGA RODAS","MUJER","971844530","-23.40835","-57.43543","MAYOR LORENZO MEDINA ESQUINA UBALDO CABRERA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"309","CABINAS TELEFONICAS - Servicios","MICRO","LABORATORIO BIOCLINICA","LABORATORIO BIOCLINICA","ORGANIZACION","331241305","-23.40825","-57.44398","14 DE MAYO CASI MARISCAL ESTIGARRIBIA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"310","ALMACENES RAMOS GENERALES","GRANDE","YASY PINEDO","YASY PINEDO","ORGANIZACION","3312400003","-23.40459","-57.44279","AVENIDA PINEDO Y MARISCAL ESTIGARRIBIA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"311","FARMACIAS","MICRO","AGRO VETERINARIA SANTA MARÍA","AGRO VETERINARIA SANTA MARÍA","HOMBRE","241626","-23.40196","-57.44095","AVENIDA PINEDO CASI BOQUERÓN","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"312","ALMACENES RAMOS GENERALES","MICRO","SALON DE BELLEZA OLGA","SALON DE BELLEZA OLGA","MUJER","0","0","0","TTE. TADEO AVALOS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"313","HELADERIAS","MICRO","FERRETETIA PATRY","FERRETETIA PATRY","HOMBRE","0331 240633","-23.39787","-57.43825","MADRINA DE GUERRA CASI YPANE","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"314","ENSENANZA - Instituciones de","MICRO","COMPASA","COMPASA","MUJER","971819601","-23.40201","-57.43344","AVDA. BOQUERON ESQUINA JULIA MIRANDA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"315","ALMACEN DE SUELAS","GRANDE","TTL ENCOMIENDAS","TTL ENCOMIENDAS","ORGANIZACION","243414","-23.40152","-57.44111","AVENIDA PINEDO CASI SOLDADO DESCONOCIDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"316","ALMACENES RAMOS GENERALES","MICRO","ÑA CARMEN","ÑA CARMEN","MUJER","982675468","-23.39987","-57.44593","TERMINAL","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"317","FERRETERIAS","MICRO","JUAN PABLO","JUAN PABLO","HOMBRE","0","-23.39787","-57.43808","MADRINA DE GUERRA TENIENTE TADEO AVALOS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"318","AUTOMOTORES - Compra-Ventas","MICRO","COMERCIAL EL BUEN AMIGO","COMERCIAL EL BUEN AMIGO","MUJER","0","-23.39931","-57.43862","TTE. TADEO AREVALOS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"319","CENTROS DE BELLEZA - Ver: Salones de Belleza","MICRO","CHUKY","CHUKY","HOMBRE","982352041","-23.40202","-57.42876","AVENIDA BOQUERÓN Y JULIA MIRANDA CUETO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"320","COSMETICOS - Materia Prima","MICRO","BEIRA MAR","BEIRA MAR","HOMBRE","973709540","-23.39808","-57.4383","TENIENTE TADEO AVALOS CASI MADRINA DE GUERRA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"321","ALMACENES RAMOS GENERALES","MICRO","NUEVA ESTRELLA","NUEVA ESTRELLA","MUJER","984550981","-23.39856","-57.43743","YPANE CASI MADRIMA DE GUERRA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"322","INMOBILIARIAS","MICRO","AUTOCENTRO EL AMIGO","AUTOCENTRO EL AMIGO","HOMBRE","971819808","-23.40144","-57.42875","JULIA MIRANDA CUETO Y SOLDADO DESCONOCIDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
